ID,Status,Project,Website,Product,Description,Access,Documentation,Version,DOI,Variable,Start,End,Region,Polygon,Released,Theme1,Theme2,Theme3,Theme4,Theme5,Theme6,EO_Missions
65,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Satellite SAR altimeter product_Sea Floor Mapping_Oceania_Cryosat,Satellite SAR altimeter product generated from Cryosat data by DTU Space,https://www.satoc.eu/projects/CP4O/data_p20.html,,,,Bathymetry,2012.0,2013.0,Oceania,"[[[94.0869566999,-48.3204367898],[179.6468967167,-48.3204367898],[179.6468967167,10.3846296442],[94.0869566999,10.3846296442],[94.0869566999,-48.3204367898]]]",2019-01-01 00:00:00,Oceans,Cryosphere,,,,,Cryosat
66,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Wet Troposphere Correction_for Cryosat,Wet Troposphere Correction product generated for application to Cryosat data by U Porto,https://www.satoc.eu/projects/CP4O/data_p23.html,,,,Geophysical Correction - wet troposphere,2011.0,2021.0,Global Oceans,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2019-01-01 00:00:00,Oceans,Cryosphere,,,,,Cryosat
67,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Arctide2017_High-resolution tidal atlas_Arctic Ocean_Cryosat,"Arctide2017 is a high-resolution tidal atlas of the Arctic Ocean. Developed by NOVELTIS, DTU Space and LEGOS, it combines altimeter data from ESA‚Äôs Envisat and CryoSat satellites into the most complete dataset used in the Arctic region to estimate tidal information",https://www.sciencedirect.com/science/article/abs/pii/S0273117718300309?via%3Dihub,,,https://doi.org/10.1016/j.asr.2018.01.007,Geophysical Correction - regional tides,2014.0,2014.0,Arctic,"[[[-127.3210847509,60.0440393138],[16.2921964991,60.0440393138],[16.2921964991,84.2454100786],[-127.3210847509,84.2454100786],[-127.3210847509,60.0440393138]]]",2015-02-23 00:00:00,Oceans,Cryosphere,,,,,Cryosat
68,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Bathymetry_Arctic_Cryosat,Generated by inverting DTU15 Gravity field (generated from Cryosat Data) and combining with existing bathymetries,https://ftp.space.dtu.dk/pub/ArcticBATH/,,,,Bathymetry,2014.0,2014.0,Arctic,"[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]",2015-02-23 00:00:00,Oceans,Cryosphere,,,,,Cryosat
69,COMPLETED,CryoSat+ Mountain Glaciers,http://www.cryosat-mtg.org/,Mountain glacier elevation and elevation change_Global_Cryosat-2,Available by request to: technical.officer@osc.org,,,,,Glaciers,2010.0,2015.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",,Cryosphere,,,,,,CryoSat-2
70,COMPLETED,CryoSMOS,https://www.catds.fr/Products/Available-products-from-CEC-SM/CryoSMOS-project,Internal ice-sheet temperature_Antarctica_SMOS,"The product provides an estimate of the Ice Thickness in an area of East Antarctica where the BEDMAP2 data has an uncertainty of 1000 m. The product consists of a NETCDF file containing data in SMOS L3 format. The spatial coverage is provided as an index map in SMOS L3 coordinates. Both ice thickness estimate as well as ice thickness estimate merged onto the surrounding BEDMAP2 ice thickness data, are proved as maps. For user convenience the latitude and longitude coordinate values are also provided. The filename is “SMOS_IceThickness_YYYY_vvv.nc”, where YYYY is the year and vvv is the version number. File size is approximately 7 Mbyte. Only year 2015 version 300 is currently provided. Product details are available at: http://www.ifac.cnr.it/cryosmos/products/CryoSMOS_D8_EDUM_V2.0.pdf. The data are freely disseminated, however the use of this data set must be cited as: Macelloni G., M. Brogioni, G. Picard and M. Leduc-Leballeur. 2019. SMOS Internal ice-sheet temperature, Version 2. [Indicate subset used]. “Cryosmos. STSE SMOS+Cryosphere”. ESA contract No.4000112262/14/I-NB.",http://www.ifac.cnr.it/cryosmos/products/SM_TEST_MIR_ITUDP4_20130101T000000_20141231T000000_200_001_0.nc,,,https://doi.org/10.1016/j.rse.2019.111405 ,Ice sheets and ice shelves,2013.0,2014.0,Antarctica,"[[[-180,-83],[180,-83],[180,-60],[-180,-60],[-180,-83]]]",2020-03-19 00:00:00,Cryosphere,,,,,,SMOS
71,COMPLETED,CryoSMOS,https://www.catds.fr/Products/Available-products-from-CEC-SM/CryoSMOS-project,Ice shelf product_Antarctica_SMOS,"The ice shelf product consists of two types of NETCDF-4 files, one containing yearly mean quantities and one containing differential quantities as well as static surface type masks. Names of the first file type are “SMOS_TB_for_Origin_yyyy_vvv.nc”, where “yyyy” is the respective year and “vvv” the dataset version. Names of the second file type are “SMOS_Origin_yyyy_yyyy_vvv.nc” where the first “yyyy” indicates the first year, the second “yyyy” the second year and “vvv” the dataset version. All differential quantities are based on the yearly mean of the second year minus the yearly mean of first year. Product details are available at: http://www.ifac.cnr.it/cryosmos/products/CryoSMOS_D8_EDUM_V2.0.pdf.",http://www.ifac.cnr.it/cryosmos/products/CRYOSMOS_shelf.tgz,,,,Ice sheets and ice shelves,2013.0,2014.0,Antarctica,"[[[-180,-83],[180,-83],[180,-60],[-180,-60],[-180,-83]]]",2020-03-19 00:00:00,Cryosphere,,,,,,SMOS
72,COMPLETED,CryoSMOS,https://www.catds.fr/Products/Available-products-from-CEC-SM/CryoSMOS-project,Occurrence of Surface Melting_Antarctica_SMOS,"The product “Occurrence of Surface Melting” includes the melted/not melted status of every pixel each day, as well as the mask which excludes the ocean as well as areas never experiencing melting. Surface melting is retrieved from passive microwave radiometer SMOS using the algorithm described in D5-2. Product details are available at: http://www.ifac.cnr.it/cryosmos/products/CryoSMOS_D8_EDUM_V2.0.pdf.",http://www.ifac.cnr.it/cryosmos/products/SM_TEST_OSMDP4_20100401T000000_20190331T000000_100_001_0.nc,,,https://doi.org/10.5194/tc-14-539-2020 ,Ice sheets and ice shelves,2013.0,2014.0,Antarctica,"[[[-180,-83],[180,-83],[180,-60],[-180,-60],[-180,-83]]]",2020-03-19 00:00:00,Cryosphere,,,,,,SMOS
73,COMPLETED,CryoSMOS,https://www.catds.fr/Products/Available-products-from-CEC-SM/CryoSMOS-project,Bedrock topography and/or geothermal heat flux_Antarctica_GOCE,"The Ice Thickness product generation is described in [RD.9] and verified in [RD.10]. The product provides an estimate of the Ice Thickness in an area of East Antarctica where the BEDMAP2 data has an uncertainty of 1000 m. The product consists of a NETCDF file containing data in SMOS L3 format. The spatial coverage is provided as an index map in SMOS L3 coordinates. Both ice thickness estimate as well as ice thickness estimate merged onto the surrounding BEDMAP2 ice thickness data, are proved as maps. For user convenience the latitude and longitude coordinate values are also provided. The filename is “SMOS_IceThickness_YYYY_vvv.nc”, where YYYY is the year and vvv is the version number. File size is approximately 7 Mbyte. Only year 2015 version 300 is currently provided. Product details are available at: http://www.ifac.cnr.it/cryosmos/products/CryoSMOS_D8_EDUM_V2.0.pdf.",http://www.ifac.cnr.it/cryosmos/products/SMOS_IceThickness_2015_300.nc,,,,Ice sheets and ice shelves,2013.0,2014.0,Antarctica,"[[[-180,-83],[180,-83],[180,-60],[-180,-60],[-180,-83]]]",2020-03-19 00:00:00,Cryosphere,,,,,,SMOS
74,COMPLETED,GOCE+ ANTARCTICA,http://www.bas.ac.uk/project/goceantarctica/,"Density, Temperature, and Viscosity Structure of the Antarctic Lithosphere_Antarctica_GOCE",Model of crust and upper mantle,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2019JB017997,,,https://doi.org/10.1029/2019JB017997,Sub-ice heat-flux,2009.0,2013.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2019-10-25 00:00:00,Solid Earth,Cryosphere,,,,,GOCE
75,COMPLETED,GODAE OCEAN OBSERVING SYSTEM EVALUATION OF SATELLITE SEA SURFACE SALINITY AND EL NINO 2015 (SMOS-NINO15),http://www.godae-oceanview.org/science/task-teams/observing-system-evaluation-tt-oseval-tt/,Sea Surface Salinity Bias_Global_SMOS,Data assimilation of Soil Moisture and Ocean Salinity (SMOS) observations into the Mercator Ocean operational system: focus on the El Niño 2015 event,,https://os.copernicus.org/articles/15/543/2019/#section5,,https://doi.org/10.5194/os-15-543-2019,Sea surface salinity,2015.0,2016.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2019-05-22 00:00:00,Oceans,,,,,,SMOS
76,COMPLETED,INVESTIGATING LIGHTNING GENERATED ELF WHISTLERS TO IMPROVE IONOSPHERIC MODELS (ILGEW),https://ilgew.ipgp.fr,Lightning-generated whistler events_Global_SWARM,"Two different kinds of files have been included in this dataset: 1) Whistlers’ daily files of whistler data, entirely based on data from the Swarm ASM instruments, one file for each satellite operated in burst mode. These files can hold a different version number according to the data processing performed; 2) One events dataset file, which contains a selection of remarkable whistler events in the period between January 2014 and February 2020 for which additional parameters have been included, from ground observations of lightning, ionospheric profiles from ionosondes and models and in-situ electron density from Swarm EFI Langmuir Probe (LP). Product details: https://ilgew.ipgp.fr/docs/SW-ILGEW-IPGP-D08-11-08-2021.pdf",https://ilgew.ipgp.fr/#dataset,,,,Lightning,2014.0,2020.0,,,2021-08-11 00:00:00,Atmosphere,Magnetosphere_Ionosphere,,,,,SWARM
77,ONGOING,L2A-RUT,https://eo4society.esa.int/projects/l2a-rut/,S2 L2A uncertainty_Surface reflectance estimates_S2,Surface reflectance estimates for the Sentinel 2 mission,,,,,Surface reflectance,,,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2022-07-01 00:00:00,Land,,,,,,Sentinel-2
78,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Climatology of aerosol optical property profiles_Global_CALIPSO_EARTHCARE,"4-year averaged profiles of aerosol optical properties (extinction and backscatter coefficients, particle depolarization ratio) at 355, 532, 1064, 1570 and 2050 nm. The products are also provided per season and per aerosol type. (Amiridis et al., ACP, 2015, https://doi.org/10.5194/acp-15-7127-2015). Horizontal resolution: 1x1 degree, Vertical resolution: Calipso L2 vertical resolution {60m between 0-20km, 120m between 20-30km}.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,https://doi.org/10.5194/acp-15-7127-2015,Aerosols,2008.0,2011.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2013-12-31 00:00:00,Atmosphere,,,,,,CALIPSO; EARTHCARE
79,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Climatology of aerosol optical depth (AOD)_Global_CALIPSO_EARTHCARE,"4-year averaged AOD at 355, 532, 1064, 1570 and 2050 nm. The products are also provided per season and per aerosol type. (Amiridis et al., ACP, 2015, https://doi.org/10.5194/acp-15-7127-2015). Horizontal resolution: 1x1 degree, Vertical resolution: Calipso L2 vertical resolution {60m between 0-20km, 120m between 20-30km}",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,https://doi.org/10.5194/acp-15-7127-2015,Aerosols,2008.0,2011.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2014-01-01 00:00:00,Atmosphere,,,,,,CALIPSO; EARTHCARE
80,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Climatology of cloud optical property profiles_Global_CALIPSO_EARTHCARE,"4-year averaged profiles of cloud optical properties (extinction and backscatter coefficients, particle depolarization ratio) at 532 nm. The products are also provided per season and per cloud type. (Amiridis et al., ACP, 2015, https://doi.org/10.5194/acp-15-7127-2015)",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,https://doi.org/10.5194/acp-15-7127-2015,Clouds,2008.0,2011.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2014-01-01 00:00:00,Atmosphere,,,,,,CALIPSO; EARTHCARE
81,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Climatology of cloud optical depth_Global_CALIPSO_EARTHCARE,"4-year averaged cloud optical depth at 532 nm. The products are also provided per season and per cloud type. (Amiridis et al., ACP, 2015, https://doi.org/10.5194/acp-15-7127-2015). Horizontal resolution: 1x1 degree, Vertical resolution: Calipso L2 vertical resolution {60m between 0-20km, 120m between 20-30km}. Horizontal resolution: 1x1 degree, Vertical resolution: Calipso L2 vertical resolution {60m between 0-20km, 120m between 20-30km}",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,https://doi.org/10.5194/acp-15-7127-2015,Clouds,2008.0,2011.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2014-01-01 00:00:00,Atmosphere,,,,,,CALIPSO; EARTHCARE
82,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Climatology of stratospheric aerosol and cloud optical property profiles_Global_CALIPSO_EARTHCARE,"4-year averaged profiles of stratospheric aerosol and cloud optical properties (extinction and backscatter coefficients, particle depolarization ratio) at 355, 532, 1064, 1570 and 2050 nm. The products are also provided per season. (Amiridis et al., ACP, 2015, https://doi.org/10.5194/acp-15-7127-2015). Horizontal resolution: 1x1 degree, Vertical resolution: Calipso L2 vertical resolution {60m between 0-20km, 120m between 20-30km}",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,https://doi.org/10.5194/acp-15-7127-2015,Aerosols,2008.0,2011.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2014-01-01 00:00:00,Atmosphere,,,,,,CALIPSO; EARTHCARE
83,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Climatology of stratospheric aerosol and cloud optical depth_Global_CALIPSO_EARTHCARE,"4-year averaged stratospheric aerosol and cloud optical depth at 355, 532, 1064, 1570 and 2050 nm. The products are also provided per season. (Amiridis et al., ACP, 2015, https://doi.org/10.5194/acp-15-7127-2015). Horizontal resolution: 1x1 degree, Vertical resolution: Calipso L2 vertical resolution {60m between 0-20km, 120m between 20-30km}",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,https://doi.org/10.5194/acp-15-7127-2015,Aerosols,2008.0,2011.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2014-01-01 00:00:00,Atmosphere,,,,,,CALIPSO; EARTHCARE
84,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Dust optical depth (DOD) of dust layers_Global_CALIPSO,"DOD of dust layers at 532 and layer boundaries, for all CALIPSO overpasses. The product is based on CALIPSO L2 products and Earlinet dust separation method (described in Marinou et al. ACP, 2017). The products are provided for all CALIPSO overpasses, with horizontal resolution: 1x1 degree",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2007.0,2015.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2016-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
85,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Aerosol and Dust aerosol optical property profiles_Dust concentration profiles_cloud-relevant dust number concentrations profiles_Global_CALIPSO,"Aerosol (and dust aerosol) optical property profiles (extinction and backscatter coefficients, particle depolarization ratio) at 532 nm. Dust mass concentration and cloud-relevant dust number concentration profiles (based on Marinou et al. ACP (2017), Marinou et al. ACP (2019) and Ansmann et al., AMT (2019)). The products are provided for all CALIPSO overpasses, with horizontal resolution: 1x1 degree",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
86,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Aerosol (and dust aerosol) optical depth_Global_CALIPSO,"Aerosol (and dust aerosol) optical depth at 532 nm. The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
87,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Cloud optical property profiles_Global_CALIPSO,"Cloud optical property profiles (extinction and backscatter coefficients, particle depolarization ratio) at 532 nm. The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Clouds,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
88,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,Cloud optical depth_Global_CALIPSO,"Cloud optical depth at 532 nm. The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Clouds,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
89,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Aerosol (and dust aerosol) optical property profiles. Dust concentration profiles, along with the cloud-relevant dust number concentrations profiles_Global_CALIPSO","Aerosol optical profiles (extinction and backscatter coefficients, particle depolarization ratio) and aerosol and cloud optical depth from CALIPSO. Pure dust products (extinction and backscatter coefficient, mass concentration, cloud relevant number concentrations) based on Marinou et al. ACP (2017), Marinou et al. ACP (2019) and Ansmann et al., AMT (2019). The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km. All products are clustered and averaged per overpass in 1x1 degree grid.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
90,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Aerosol (and dust aerosol) optical depth, averaged per overpass along 1x1 degree grid_Global_CALIPSO","Aerosol (and dust aerosol) optical depth at 532 nm. The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
91,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Cloud optical property profiles, averaged per overpass along 1x1 degree grid_Global_CALIPSO","Cloud optical property profiles (extinction and backscatter coefficients, particle depolarization ratio) at 532 nm. The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Clouds,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
92,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Cloud optical depth, averaged per overpass along 1x1 degree grid_Global_CALIPSO","Cloud optical depth at 532 nm. The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Clouds,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
93,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Climatology of aerosol optical property profiles for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental_Global_CALIPSO","15-year averaged profiles of aerosol optical properties (extinction and backscatter coefficients, particle depolarization ratio) at 532 nm, for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental. The dust products are based on CALIPSO products and Earlinet dust separation method (described in Marinou et al. ACP, 2017). The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
94,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Climatology of aerosol optical depth, for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental. Boundaries of dust layers_Global_CALIPSO","15-year averaged aerosol optical depth at 532 nm, for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental. Dust layer boundaries. The dust products are based on CALIPSO products and Earlinet dust separation method (described in Marinou et al. ACP, 2017). The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
95,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Time-Based Climatology of aerosol optical property profiles, for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental_Global_CALIPSO","1-year averaged profiles of aerosol optical properties (extinction and backscatter coefficients, particle depolarization ratio) at 532 nm, for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental. The dust products are based on CALIPSO products and Earlinet dust separation method (described in Marinou et al. ACP, 2017). The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
96,COMPLETED,Lidar Climatology of Vertical Aerosol Structure for Space-Based Lidar Simulation Studies-LIVAS,http://lrsu.physics.ntua.gr/en/content/esa-livas,"Time-Based Climatology of aerosol optical depth, for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental. Boundaries of dust layers_Global_CALIPSO","1-year averaged aerosol optical depth at 532 nm, for all aerosols and separately for the CALIPSO aerosol types: pure dust, marine, smoke and continental. Dust layer boundaries. The dust products are based on CALIPSO products and Earlinet dust separation method (described in Marinou et al. ACP, 2017). The products are provided for all CALIPSO overpasses, using the CALIPSO L2 aerosol product horizontal resolution of 5km.",ftps://livas:livas-public@react.space.noa.gr,http://195.251.203.238/beyond/images/docs/publications/atmospheric/Amiridis_LIVAS.pdf,,,Aerosols,2006.0,2021.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-01-01 00:00:00,Atmosphere,,,,,,CALIPSO
97,Planned,Mass balance and ice dynamics of Antarctic Peninsula glaciers (MIT-AP),https://eo4society.esa.int/projects/mit-ap/,Digital Elevation Model Antarctic Peninsula <70°S 2013_Antarctica_TanDEM-X,Digital Elevation Model of the Antarctic Peninsula based on multiple TanDEM-X acquisitions during austral winter 2013,,,,,Digital Elevation Model,2013.0,2013.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",Planned,Cryosphere,,,,,,TanDEM-X
98,Planned,Mass balance and ice dynamics of Antarctic Peninsula glaciers (MIT-AP),https://eo4society.esa.int/projects/mit-ap/,Digital Elevation Model Antarctic Peninsula <70°S 2017_Antarctica_TanDEM-X,Digital Elevation Model Antarctic Peninsula <70°S 2017,,,,,Surface Elevation Change,2017.0,2017.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",Planned,Cryosphere,,,,,,TanDEM-X
99,Planned,Mass balance and ice dynamics of Antarctic Peninsula glaciers (MIT-AP),https://eo4society.esa.int/projects/mit-ap/,Surface elevation changes Antarctic Peninsula <70°S between 2013 and 2017_Antarctica_TanDEM-X,Surface elevation changes derived from Digital Elevation Model differentiating using data from TanDEM-X acquisitions from austral winters 2013 and 2017,,,,,Surface Elevation Change,2013.0,2017.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",Planned,Cryosphere,,,,,,TanDEM-X
100,Planned,Mass balance and ice dynamics of Antarctic Peninsula glaciers (MIT-AP),https://eo4society.esa.int/projects/mit-ap/,Geodetic glacier mass balances Antarctic Peninsula <70°S between 2013 and 2017_Antarctica_TanDEM-X,Geodetic glacier mass balance derived from Digital Elevation Model differentiating using data from TanDEM-X acquisitions from austral winters 2013 and 2017,,,,,Ice Mass Change,2013.0,2017.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",Planned,Cryosphere,,,,,,TanDEM-X
